x1,x2,x1^2,x2^2,x1*x2,y
1.3647670754811339,-4.062988928790985,1.862589170317327,16.50787903547812,-5.545033518058298,0
1.2736338753233312,-3.775950445639991,1.6221432483711267,14.257801767928846,-4.809178399109321,0
1.173213160260127,-3.4638505436663714,1.3764291194075544,11.998260588857816,-4.063835043003583,0
1.6412202749500273,-4.825646770271947,2.693603990907043,23.286866751436076,-7.919949319117437,0
1.3380422688944722,-3.9180572477477265,1.790357113348267,15.351172596628489,-5.242526209434799,0
1.171555710736654,-3.4165043729757194,1.3725427833596668,11.672502130562213,-4.002625208916456,0
1.2009150037374554,-3.4878287381974324,1.4421968462017325,12.164949306995894,-4.188585862167974,0
1.6152040264417833,-4.671967583942378,2.608884047033749,21.827281105408385,-7.54618085298922,0
1.6774296230452845,-4.832278431102716,2.8137701402698454,23.350914835700525,-8.105806987134487,0
1.1746843281504176,-3.3703083538703975,1.379883270802198,11.358978400168589,-3.9590484043259875,0
1.7809325640738671,-5.089115670060828,3.1717207977787187,25.89909830325867,-9.063371819149927,0
1.7520577633105605,-4.986492504149173,3.069706405976804,24.86510749393589,-8.736622903584477,0
1.3744041305513304,-3.8959966784773945,1.8889867140765584,15.17879011870689,-5.354673927513595,0
1.6909429340938338,-4.774148033181943,2.8592880063618633,22.792489442735015,-8.07281188302698,0
1.1467015953681188,-3.2246719005840068,1.3149245488197887,10.398508866416071,-3.6977364129384243,0
1.9957404594188857,-5.590011532154582,3.9829799813615048,31.24822892962122,-11.156212183339054,0
1.4528565965364362,-4.053313660441329,2.110792290099437,16.429351629920287,-5.888883489403434,0
2.2337180035686544,-6.20725918983513,4.989496119466735,38.53006664979268,-13.86526660515171,0
1.8439656233460457,-5.104034930947878,3.400209220081971,26.051172576336114,-9.411664953025296,0
1.305040008969044,-3.598148579744483,1.7031294250099223,12.94667320191724,-4.695727854781693,0
1.445243822772407,-3.9691358428054215,2.0887297072618005,15.754039338642704,-5.736369058559086,0
2.182936253137893,-5.971735346598355,4.765210685263703,35.66162304981218,-13.03591758223453,0
2.1526465149736014,-5.86599813285542,4.633887018427991,34.40993409466328,-12.627420437532873,0
1.2897321850757066,-3.500930110559572,1.6634091092201568,12.256511639022657,-4.515262241289332,0
2.495306736751985,-6.747260965590593,6.226555710479841,45.5255305377825,-16.83648574206191,0
1.8523870303148053,-4.9895328726807815,3.4313377100785036,24.895438287562133,-9.242545980683252,0
1.9256547782427134,-5.166971421761919,3.7081463249689937,26.697593673304386,-9.949803207359386,0
1.7787125076892065,-4.754421732306631,3.1638181850100255,22.604526008629588,-8.456749402083188,0
1.4278762589176786,-3.8020833870430173,2.0388306107807455,14.455838082028503,-5.42890460278404,0
2.0477755882805804,-5.431969409046716,4.193384859957877,29.50629166081933,-11.123454352132756,0
1.4020013249456205,-3.704861671960312,1.9656077151492752,13.72600000836056,-5.194220972828604,0
2.0092694169401297,-5.289505332882527,4.037163589850929,27.978866666592694,-10.628041296102582,0
1.4611683723488489,-3.832084848178668,2.135013012352584,14.684874283640523,-5.5993211803159095,0
1.8643300909828597,-4.87102377990074,3.475726688144158,23.72687266435849,-9.08119620676202,0
1.9232412367802039,-5.006086769897441,3.698856854851848,25.060904747742192,-9.62791251076657,0
1.9729807545253677,-5.116337405029449,3.892653057727489,26.176908442103475,-10.094435233781363,0
1.9970867611298477,-5.159522252627386,3.9883555314801056,26.620669875357173,-10.304013584477001,0
1.177744443003932,-3.031407540952202,1.3870819730266424,9.189431679341876,-3.5702233858366705,0
1.8437219886868828,-4.727960565468939,3.3993107715675137,22.353611108629366,-8.71704485619955,0
1.1490182751254316,-2.93558663202819,1.3202429965722222,8.617668874142613,-3.3730426884143063,0
1.356962000265641,-3.4540576290383345,1.8413458701649297,11.93051410471792,-4.687024949332656,0
1.8215667528250135,-4.619609349602671,3.3181054349974635,21.34079054293641,-8.41492680227581,0
1.640524567722807,-4.145199840049146,2.6913208573021032,17.182681713943463,-6.800302175721273,0
1.7878113722392457,-4.5008161791357715,3.196269502707975,20.257346278370324,-8.046610349417323,0
2.0692947818706737,-5.1904263082678,4.281980894277199,26.940525261558506,-10.740522075382824,0
1.934139494359119,-4.833745201472171,3.7408955836397486,23.36509267275524,-9.349137499836203,0
1.717947896968581,-4.27784867995166,2.9513449766987705,18.29998932856416,-7.349121143272775,0
2.0286739462463554,-5.033282362404088,4.115517980178761,25.333931339688075,-10.21088879271048,0
2.43143493044667,-6.010760436083616,5.911875820996202,36.1292410199881,-14.61477288284056,0
1.9714133024386464,-4.855972913634225,3.88647040903205,23.58047293794926,-9.573129598220262,0
1.9202068786450026,-4.712837321496464,3.687194456795584,22.210835618889963,-9.049622642672398,0
1.044000590166539,-2.553142446727603,1.0899372322680818,6.518536353282212,-2.665482221162859,0
1.6667402586427322,-4.061496560394165,2.778023089780442,16.49575431009363,-6.769459827547938,0
1.5962324985453635,-3.875806919127654,2.547958189412374,15.021879274357795,-6.186688962398542,0
2.048287630216582,-4.955741865790904,4.19548221609826,24.559377440352705,-10.150784762245951,0
2.4377968365913714,-5.877205713509612,5.942853416494898,34.54154699891003,-14.327433496390466,0
1.6269849410057817,-3.9085568606593033,2.647079998259587,15.276816733006909,-6.35916315335752,0
2.201978358065577,-5.27119771355718,4.848708689389175,27.785525335410448,-11.607063286337665,0
1.7019893989119004,-4.059946225505823,2.896767914008492,16.48316335399898,-6.909985435963295,0
1.5152246196314223,-3.6017320708576226,2.295905647937188,12.972473910244338,-5.457433107079536,0
2.3278586413096547,-5.5139864986725895,5.418925853920031,30.404047107543605,-12.835781118999755,0
2.433580216701386,-5.7442481981153755,5.9223126711203635,32.99638736155174,-13.97908877475616,0
2.0650573792560647,-4.857376749916305,4.264461979619926,23.59410889062749,-10.030761701241508,0
1.9415792879857994,-4.551039496763337,3.7697301315354435,20.71196050109989,-8.836204025721011,0
2.572066501695976,-6.00796120799246,6.6155260891465755,36.09559787674221,-15.452875766566295,0
2.6237451567843704,-6.107446154067441,6.88403864774944,37.30089852483317,-16.024382267055778,0
1.6484026523043434,-3.8238245974865293,2.717231304123994,14.621634552343018,-6.3032026084433825,0
1.5524203320671877,-3.588758263217979,2.4100088874155974,12.879185871815324,-5.571261294693718,0
2.521855811054717,-5.809769454075847,6.359756731750445,33.75342110951277,-14.651400858649367,0
1.1398489089274846,-2.6169366560937064,1.299255535183177,6.84835746200691,-2.982912392180751,0
2.0512188467914156,-4.693195900964131,4.2074987574323055,22.02608776482652,-9.626771883741844,0
1.649402227222318,-3.7609493405701415,2.7205277071659433,14.144739942334983,-6.2033182188067,0
1.5605550295092268,-3.5462361466325043,2.4353320001265435,12.575790807682953,-5.534096654454775,0
2.5842023756093138,-5.852428998624861,6.6781019181048205,34.25092518394519,-15.123860921331202,0
2.3227720597691524,-5.242527028770268,5.39527004164423,27.484089647386813,-12.17719530501217,0
1.9706534332301036,-4.432738912641107,3.8834749539015943,19.649174267642664,-8.735392156808874,0
1.4946851854627998,-3.350755790656983,2.234083803641964,11.227564368621303,-5.008325040398683,0
2.306365500098027,-5.1529465783438795,5.319321820042422,26.552858439265894,-11.884578212140498,0
1.7051532168689556,-3.7968956658163098,2.9075474929985474,14.416416697094679,-6.474288858682476,0
2.777262469007565,-6.1634402630909095,7.713186821757997,37.98799587669014,-17.117491322652498,0
2.4250794999478,-5.363848427965825,5.881010581067071,28.770869958191458,-13.007758863487156,0
2.30465933229982,-5.080479719457663,5.311454637956652,25.81127417982061,-11.708774998008074,0
2.3245919446332777,-5.107347079063333,5.403727709053923,26.084994186016754,-11.872497878436922,0
2.133992014794947,-4.672994429527125,4.553921919208598,21.83687693839154,-9.972132797792154,0
1.8071734766905478,-3.9442033154748533,3.265875974853802,15.556739793802825,-7.127859618401076,0
1.7388998000182718,-3.782632137545044,3.0237725145035856,14.308305887988586,-6.577618267519765,0
2.4908729687121176,-5.400504500436749,6.204448146260718,29.165448859237575,-13.451970677546036,0
1.5344033098549406,-3.3158017823724024,2.3543935172937966,10.994541459984001,-5.087777229695125,0
1.319512271498446,-2.8420505999712806,1.7411126346349886,8.077251612797117,-3.7501206428816256,0
2.1666776283976517,-4.651414525163782,4.694491945398872,21.635657084904608,-10.078115792076252,0
1.6761611762419832,-3.58659145277917,2.809516288740909,12.863638249148597,-6.0117053481897775,0
2.196777116718282,-4.685225581235641,4.825829700537089,21.95133874706485,-10.292396343521569,0
1.9534152435297374,-4.152603160595827,3.815831113654343,17.244113009390453,-8.111758314237655,0
1.5851031796877812,-3.3586727556903595,2.5125520902563143,11.280682679816673,-5.323842864575512,0
1.6813501747361517,-3.5510398967567394,2.8269384100852877,12.609884348358115,-5.97054155090699,0
2.3313986416033106,-4.907994282298341,5.435419626069762,24.088407875073205,-11.442491202747167,0
2.6161906524574854,-5.489716472782424,6.844453530005923,30.136986951538702,-14.362144920735256,0
1.777808712552682,-3.718445642176116,3.160603818428225,13.826837993818547,-6.6106850598142515,0
2.0904321663718815,-4.358240704403947,4.3699066422022375,18.994262037523413,-9.110606557277258,0
2.4151890853516957,-5.01912279387083,5.833138318001961,25.191593619953725,-12.122130589796738,0
2.4762750522081154,-5.129557712686204,6.131938134188305,26.312362327778526,-12.702195792786572,0
1.6687863566324228,-3.4457908811553333,2.784847904082516,11.873474796653248,-5.750288810280434,0
1.2249984101162203,-2.5213527212299423,1.5006211047872675,6.357219544853635,-3.088653074848885,0
2.5928999844981946,-5.31981454643814,6.723130329610738,28.300426808494834,-13.793747054992723,0
1.518597892335123,-3.1057671564688483,2.306139558604678,9.645789630200595,-4.716411457897242,0
1.1600971614271207,-2.365040284546736,1.345825423951263,5.593415547528906,-2.7436765207634584,0
2.723474884294789,-5.534626494578938,7.417315445384514,30.632090434495144,-15.073416251938246,0
2.7660436948731877,-5.603345625526395,7.650997721947716,31.397482199105788,-15.499098837682544,0
1.6219874589188357,-3.2753819195830522,2.6308433168899814,10.728126719131561,-5.312628396733213,0
2.3714037102666476,-4.773628966923975,5.623555557066423,22.787533513855657,-11.320201443599858,0
2.5548711376645317,-5.1267658868773776,6.527366530071259,26.283728458849584,-13.098226193946116,0
2.468202633175446,-4.937296513808102,6.092024238414206,24.376896865261635,-12.186248256149106,0
1.8987496483013484,-3.7862788180111027,3.605250226924494,14.335907287719552,-7.189195574069426,0
2.3312058973361043,-4.634091032674826,5.434520935774631,21.474799699117238,-10.803020344163912,0
2.2566080360249883,-4.47179244665363,5.092279828252555,19.99692768594846,-10.091082770554426,0
2.3863527264870346,-4.714159192323452,5.694679335212103,22.2232968905677,-11.249646641694985,0
2.3882870989897573,-4.7033006453190005,5.703915267200911,22.121036960258127,-11.232832253885569,0
1.9687665762216466,-3.865089195004389,3.876041831647505,14.938914485339675,-7.609458421240071,0
2.2887043763598416,-4.479262807173886,5.238167722368692,20.063795295731282,-10.251708389644742,0
1.7993541266129873,-3.5106496307274746,3.2376752729591862,12.324660829726954,-6.316901900141842,0
2.367074656604448,-4.604041515222769,5.603042429939064,21.19719827389477,-10.898109988638558,0
2.458354343569454,-4.766840304389828,6.043506078546802,22.72276648755531,-11.718582567398673,0
1.5132695286431934,-2.9252544657325155,2.289984666319993,8.557113689288025,-4.42669844652044,0
2.3457317583927306,-4.520529778706802,5.502457482332252,20.43518948017497,-10.603950266672609,0
2.223131752142789,-4.271123944914696,4.942314787385467,18.242499752823676,-9.49527125927723,0
1.9256028142470685,-3.688179228751331,3.7079461982362303,13.602666023392763,-7.101968302331145,0
1.8285425726455518,-3.491572340303669,3.343567939977213,12.191077407573639,-6.38448866971692,0
1.9859385053143417,-3.780547862479541,3.9439517468901615,14.292542140498627,-7.507935571281949,0
2.9352859668128373,-5.570762398785872,8.615903706968373,31.033393703726524,-16.351780693604788,0
2.6744026021135854,-5.0602101934186035,7.152429278191916,25.60572720157754,-13.533039308520403,0
1.481168673217407,-2.7939981062186785,2.1938606385206136,7.8064254175535615,-4.138382467959868,0
2.5685719373102986,-4.830536738383331,6.597561797137981,23.334085180871067,-12.407581108357844,0
2.3378943371095016,-4.383417472237268,5.465749931488676,19.214348735914957,-10.247966885530353,0
2.487816084562747,-4.650426050648335,6.189228870609117,21.62646245254867,-11.56940472887254,0
0.8712295384105926,-1.6236625729960723,0.7590409085991342,2.6362801509482257,-1.4145827940059232,0
3.025882277782807,-5.622197770279466,9.15596355900007,31.6091077681354,-17.01210859527865,0
2.653690590256107,-4.915836699764348,7.042073748813807,24.16545045875004,-13.045109593400287,0
2.843533710694069,-5.251710419585356,8.08568396385358,27.580462331181394,-14.933415616894251,0
2.1218355035218215,-3.907072476070263,4.502185904005701,15.265215333265816,-8.290165094558796,0
1.9368612356292014,-3.5558034949565496,3.751431446083077,12.643738494745213,-6.887097950896176,0
2.455186972468788,-4.493920805024059,6.027943069780453,20.195324201828086,-11.033415815801519,0
2.6726450898882073,-4.877371397296902,7.143031776503544,23.788751747169936,-13.03548271654675,0
2.046562653491865,-3.723705720085232,4.1884186946676625,13.865984289795477,-7.620797059320468,0
2.783017835178969,-5.048636840513663,7.745188270924236,25.488733947391783,-14.050446370491125,0
2.321206908709327,-4.198381326229668,5.38800151303991,17.626405760433983,-9.745311739840531,0
2.5954651744247967,-4.680531286271765,6.7364394716519405,21.90737312176882,-12.148155951324064,0
2.0801816055963704,-3.74020268792342,4.327155512261494,13.989116146749575,-7.780300832620401,0
3.109430407171823,-5.574304298621322,9.668557457044729,31.07286841362815,-17.332911284961742,0
2.157559593118492,-3.8564754293756436,4.655063397857633,14.872402737378055,-8.320575558275175,0
2.151161993737662,-3.8337236066829776,4.6274979233013935,14.697436692438338,-8.246960517191294,0
3.154904128515981,-5.606033988266253,9.953420060127183,31.42761707759643,-17.686499774182113,0
2.1730079530293636,-3.8499465678510267,4.721963563928865,14.8220885753079,-8.365964510678383,0
1.8749525188186051,-3.312145614371259,3.515446947824232,10.970308570798764,-6.210115762359388,0
3.7091852106492267,-6.533190915587812,13.758054926898948,42.682583539519115,-24.232815122446194,0
2.3868960126902623,-4.1918903961203196,5.697272575396672,17.57194509308577,-10.005606472134195,0
2.203731119937254,-3.8589265092293683,4.856430848979903,14.891313803633158,-8.504036437939593,0
3.2689711155888124,-5.707584499226953,10.686172154553965,32.57652081581578,-18.657928867755345,0
3.3539842785737393,-5.838987144261005,11.249210540919806,34.09377087084529,-19.583871084645587,0
2.390955499329813,-4.150353344979532,5.716668199775476,17.22543288818279,-9.923310154340697,0
3.429152115592927,-5.935253222735152,11.759084231875446,35.227230817988016,-20.352886145321985,0
1.893183344511112,-3.2672767756673604,3.5841431759342797,10.675097528815304,-6.185553973601415,0
2.621059851189222,-4.510376031493118,6.869954743516066,20.343491945467612,-11.821965529912786,0
2.1639104682867094,-3.7129530905288184,4.682508514760806,13.786020652467505,-8.034498060852801,0
2.771497062309124,-4.741772852202003,7.681195966388105,22.484409781879922,-13.141809530015008,0
3.2153998772786707,-5.485411805830485,10.33879637080369,30.089742679544464,-17.637792447290312,0
2.247652932495347,-3.8234303307556123,5.051943704954933,14.61861949414197,-8.593744395114507,0
2.8322232770732314,-4.80399834986123,8.021488691195435,23.07840014546942,-13.605995949498368,0
2.1253368569310256,-3.594647450891297,4.517056755429451,12.921490296199298,-7.639836715052432,0
2.205239593351864,-3.7191115160820623,4.863081664086693,13.831790469054216,-8.201531967355042,0
1.9807198582326329,-3.330911358790198,3.923251156797101,11.094970480117563,-6.597602274368388,0
2.270941485980634,-3.8080642040259858,5.157175232747931,14.501352981984065,-8.647890982200433,0
2.01349002420292,-3.3667260807714614,4.054142077564676,11.334844502946765,-6.7788693778571325,0
1.9476637783297852,-3.2473862290562585,3.7933941934178548,10.545517320664226,-6.324816532579826,0
2.4139957683017292,-4.013467755148887,5.827375569378656,16.107923421619844,-9.688494177144854,0
2.7391286091002516,-4.541095784337134,7.5028255371914785,20.62155092252449,-12.43864537954239,0
2.3498356956665245,-3.884653939531733,5.521727796628579,15.090536229919413,-9.128298492423255,0
1.926901741387563,-3.176454461376285,3.712950320962423,10.089862945197304,-6.120715633064257,0
2.0131058724916073,-3.3091733407165216,4.052595253860195,10.950628198908944,-6.6617162852891,0
2.3197960172061625,-3.8025430231454824,5.381453561445574,14.459333442872385,-8.82112416034797,0
2.3992515883400127,-3.921689035344579,5.756408184152074,15.379644889941895,-9.409118647026094,0
3.4585893405896924,-5.637297605406929,11.961840226840643,31.7791242919267,-19.497097407792204,0
2.7801052314981343,-4.51865687968376,7.728985098203295,20.41825999631337,-12.562341630553856,0
2.230278998027933,-3.6148064043446184,4.974144409044481,13.066825340890869,-8.06202680554667,0
2.906527089160907,-4.697637306383072,8.447899720026177,22.067796262322005,-13.653810086055275,0
3.40058355143249,-5.480741851843257,11.563968490273206,30.038531246546256,-18.637720591025825,0
2.9235736796517844,-4.698749014615762,8.547283060352674,22.078242302352596,-13.7371389464204,0
2.53036438155817,-4.055412951003678,6.40274390345826,16.44637420316836,-10.261672483729415,0
2.493985877568319,-3.9859451401018813,6.219965557510217,15.887758659901806,-9.940890888176165,0
3.0149618559091187,-4.805138854887406,9.089994992586957,23.08935941474865,-14.48731035983235,0
2.1052740805700467,-3.3459621913533866,4.432178954320055,11.195462985966357,-7.04416747602364,0
2.268550850473404,-3.5954282890463913,5.146322961183604,12.927104581675062,-8.156411902932327,0
3.7223286369152775,-5.883124013892693,13.855730481199547,34.61114816284087,-21.89892099143672,0
3.10676078785588,-4.896589773012694,9.651962592958888,23.97659140517251,-15.212533101011964,0
2.8020003642942912,-4.4040083937680174,7.851206041505341,19.395289932379153,-12.340033123693102,0
1.9266605978505902,-3.019817016323654,3.7120210593099934,9.119294812077896,-5.818162458069517,0
1.8362592472443668,-2.8701611131311506,3.3718480230904486,8.237824815330246,-5.2703598850682605,0
2.9624096722777975,-4.617593099663518,8.775871066405047,21.322166034060132,-13.67920246108642,0
2.856859427464518,-4.440777997433597,8.161645788292894,19.720509222490346,-12.686678487245175,0
3.0489810927406817,-4.726350705252138,9.296285703890161,22.33839098903738,-14.410553937975354,0
3.6713781783759956,-5.67548159717231,13.479017728655444,32.21109135984156,-20.836839287632962,0
2.241114322504563,-3.4549466520711904,5.022593406535087,11.936656368657928,-7.742930425445935,0
3.2638931362651387,-5.017857741941038,10.652998404958684,25.17889631835761,-16.37775144267624,0
2.7574648082649205,-4.227647829425161,7.603612168819494,17.873006169643272,-11.657590111377457,0
3.3695678348678793,-5.1519395564343125,11.353987393776208,26.54248119315258,-17.359809816544548,0
2.892158342903473,-4.4098890534903425,8.364579880426163,19.44712146409395,-12.754097417330794,0
2.6236893087620183,-3.989590711487801,6.8837455889121175,15.916834045189738,-10.467446496066797,0
2.269114234596645,-3.4409941160937367,5.148879409649117,11.840440506991717,-7.808008729991598,0
1.8576754963921625,-2.8093790081217613,3.450958249895867,7.892610411275212,-5.218914543466314,0
2.369786089548684,-3.574076188518741,5.615886110218443,12.77402060133665,-8.469796034538891,0
2.308098938972039,-3.471558758342357,5.327320712083853,12.051720212623525,-8.012701086709082,0
0.8974931490571018,-1.3462258598300203,0.8054939526044331,1.8123240656750774,-1.2082284862809494,0
2.725786214182841,-4.077523790876025,7.429910485429225,16.62620026515999,-11.114458137172427,0
3.169033934755705,-4.727709225248692,10.042776079633226,22.351234518501585,-14.982270968470708,0
3.081497127825733,-4.5846481254515465,9.49562454879824,21.01899843420638,-14.12758003067057,0
3.8990430881469322,-5.785273014129029,15.202537003226366,33.46938384800958,-22.55702875878276,0
2.961710052643882,-4.382593040799489,8.771726435931827,19.207121761264112,-12.979969865582966,0
3.0230866643146164,-4.4613179226902835,9.139052979956874,19.903357607317545,-13.486950717352782,0
2.320179406152905,-3.4147529795560523,5.3832324767360475,11.660537911386937,-7.922839540265224,0
4.178839384038733,-6.133660342750038,17.46269859759322,37.62178920022451,-25.631581408600375,0
3.562100182664796,-5.214319660670745,12.688557711340575,27.189129523657478,-18.5739290157479,0
3.0919126787975695,-4.513852575283595,9.559924013309162,20.374865071394343,-13.956438007742408,0
3.3230276045271543,-4.838200569573747,11.042512460449478,23.40818475142373,-16.07747404893256,0
2.704587782397128,-3.927189885331697,7.3147950726918145,15.422820395451588,-10.621429783021686,0
3.017031197882702,-4.36910659383531,9.102477248997532,19.089092428295185,-13.181730900476158,0
2.589846469465597,-3.740416729307451,6.707304735403418,13.990717308883049,-9.687105060726958,0
2.7698589097537236,-3.989678071768144,7.672118379942086,15.917531116347575,-11.05084535413605,0
1.7519919032142353,-2.516793757442432,3.069475628928238,6.3342508175011965,-4.409402285099273,0
3.3735303324439663,-4.833219992730713,11.380706903919497,23.360015498131876,-16.305014248851666,0
3.734805311477741,-5.336510843977563,13.948770714642347,28.47834798789012,-19.930829044845964,0
2.211769852765739,-3.1518672087685804,4.8919258816033775,9.934266901710641,-6.971204872275243,0
3.076000885361796,-4.371737114202902,9.461781446746553,19.112085395699115,-13.447467233857148,0
3.530326244065367,-5.004066524262054,12.463203389536682,25.040681779240114,-17.665987377651295,0
2.8261778958742583,-3.9953001963251706,7.98728149912825,15.962423658755947,-11.291429102236282,0
3.557667707719763,-5.016005670104114,12.656999518551993,25.160312882516624,-17.84528139426864,0
2.8546175129433293,-4.014064042846406,8.14884114520276,16.112710140072434,-11.458617514785452,0
2.159558469459445,-3.0286290405405865,4.663692783014022,9.172593865205794,-6.540501495350257,0
1.8352756659937743,-2.567013580736874,3.368236770188892,6.5895587236875475,-4.711177559001929,0
2.1038213052708925,-2.9348265887423035,4.426064084511722,8.613207105988787,-6.174350704671554,0
3.282034782067919,-4.5663005621689825,10.771752310703613,20.851100824064766,-14.986757270414893,0
2.382358427797473,-3.305804064270584,5.6756316784976475,10.928340511347912,-7.8756101731621655,0
2.6398243413777194,-3.6533787086658114,6.96867255333031,13.34717598893267,-9.644278043407109,0
2.6093248336572903,-3.601624441438023,6.808576087540645,12.971698617163753,-9.397808096551302,0
2.6472167080115137,-3.6442766005984994,7.007756299175315,13.280751941669756,-9.647189905719749,0
3.5154741218980536,-4.82678818308031,12.358558301734892,23.297884164323715,-16.968448949502154,0
3.3298486669362917,-4.559867881278328,11.087892144697399,20.79239509471371,-15.183669985880254,0
2.377876746235302,-3.247666692579665,5.654297820286588,10.54733894609134,-7.722551107808099,0
3.401154789079949,-4.633015671524609,11.567853899281472,21.46483421259262,-15.757603439088378,0
2.529958299036165,-3.437216582074962,6.400688994861965,11.814457832091083,-8.696014617405272,0
3.321148013896597,-4.500272636466935,11.030024130209313,20.252453802533058,-14.946071528595365,0
3.6287790354365637,-4.904210039954879,13.168037288023918,24.051276115994238,-17.796294578365778,0
2.5088484352142486,-3.38175223449682,6.2943204708769835,11.436248175524234,-8.484303801799635,0
2.596478973484,-3.4906946554999085,6.741703059744526,12.184949177935625,-9.063515275858487,0
2.9539516713719527,-3.9608736430914226,8.725830476801153,15.68852001653632,-11.700229318103023,0
2.7470442262438795,-3.673792786582038,7.546251980939834,13.496753438742216,-10.0920712627966,0
2.7014640565434496,-3.6033831713929803,7.29790804879619,12.984370279878132,-9.734410119471681,0
2.9948673676129176,-3.9842990509505167,8.969230549592726,15.874638927405188,-11.93244721050282,0
3.4190312573173505,-4.536713083230494,11.689774738513062,20.58176559955474,-15.51116383704563,0
3.0142084757689895,-3.9891122413744156,9.085452735397615,15.913016474283214,-12.024015928744594,0
3.3967022700913247,-4.48359098930137,11.537586311643558,20.10258815934444,-15.229423691520973,0
3.538833554832524,-4.6590243592708775,12.523342928808598,21.70650798027941,-16.487511735369882,0
3.6709887063415807,-4.820421609676894,13.476158082087432,23.236464495039982,-17.695713288928783,0
3.3024776898427044,-4.3252357650341215,10.906358891908805,18.707664423130304,-14.283994617334928,0
2.9351234973781484,-3.8341135085780715,8.614949944861333,14.70042639666085,-11.253596650642473,0
2.29728608833426,-2.9931131276235705,5.277523371654126,8.958726194752552,-6.876037148900275,0
2.4135818925453005,-3.1364640271412187,5.825377552022554,9.837406593550911,-7.570112782527757,0
3.625323735252064,-4.698898255847181,13.142972185381977,22.079644818803676,-17.035027376457307,0
2.215658071431335,-2.8643343134715162,4.909140689498822,8.204411059330342,-6.346385440920897,0
2.9739790697684874,-3.8346994357248256,8.844551507421038,14.704919762348297,-11.404315860698661,0
2.091097172205876,-2.689309710636194,4.372687383607412,7.23238671972213,-5.6236079310971485,0
2.7788541099720763,-3.564562678276453,7.7220301645087,12.706107087361397,-9.905399648781593,0
3.11050977993403,-3.9796666467535364,9.67527109106525,15.837746619282537,-12.378792025604142,0
3.812205498461376,-4.864819675470435,14.532910762499146,23.666470474844267,-18.54569231585148,0
2.403501583344868,-3.0592211375153626,5.776819861141287,9.35883396822079,-7.352842847820262,0
3.299345449492363,-4.188619899954489,10.885680395085963,17.544536666294754,-13.819704006568,0
3.318819524980336,-4.202465743120316,11.014563039390703,17.660718322099786,-13.947225361328702,0
3.1439124363534825,-3.970717982734254,9.88418540745809,15.766601298409183,-12.483589647170634,0
2.9585007054184587,-3.726910796890481,8.752726423961517,13.88986408797884,-11.026068221632158,0
2.9274977095566395,-3.6783517837144015,8.57024283945937,13.53027184475492,-10.76836642176749,0
